Answer,Clue,File
"ERA","Vreme bună","/home/adi/workspace/rebus/careuri-definitii-2/js/directe.js"
"CUCA","Pălărie clasică pentru domni","/home/adi/workspace/rebus/careuri-definitii-2/js/directe.js"
"SNAGA","Tărie strămoşească","/home/adi/workspace/rebus/careuri-definitii-2/js/directe.js"
"CHIOT","Tras cu forţă, într-un iureş","/home/adi/workspace/rebus/careuri-definitii-2/js/directe.js"
"CAVALERESTI","Tipice pentru cei ce se-nchină la DOAMNE-DOAMNE!","/home/adi/workspace/rebus/careuri-definitii-2/js/directe.js"
"DROGHERIE","Magazin cu produse aflate la căutare","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"AURAR","Artist cu opere expuse pe viu","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"OALE","Rotunde de fel","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"UDA","O minge înşelătoare la polo","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"USI","Deschise prin rotaţie","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"EX","Expus de-a dreptul!","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"NI","Le cuprinde panica!","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"ABATI","Ridicați la slujba religioasă","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"AMANET","Valoare de schimb","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"TIR","Concentrat asupra ţintei","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"EST","Sursă de lumină naturală","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"RUINA","Amintirea trecutului istoric","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"INTERES","Dat în urmărire generală","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"ED","Credit fără acoperire!","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"STANA","Pietrificată la vârf","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"USCA","A ieşi de sub dominaţia minerilor","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"CAZATURA","Stare avansată de degradare","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"ARI","Careuri bine definite","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"AMANTE","Ţinute la discreţia bărbaţilor","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"DAUNA","Reclamaţia unui păgubit","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"ISCA","A trece la fapte","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"RUDIMENTAR","Pur şi simplu","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"ORA","Aflată în curs de desfăşurare","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"ASTAZI","Punte de legătură între trecut şi viitor","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"GA","Aripi de gâscă!","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"ANTENA","Organ cu simţ de răspundere","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"HRUBE","Nivelul de jos al galeriei (pl.)","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"RATA","Credit rambursabil","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"SATRE","Plecate cu colindul","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"UM","Scrum pe jos!","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"ROIT","Fierbere a uleiului","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"USURA","A pierde sarcina","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"IA","Vârf de iarbă... în poiană!","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"ITI","A da în vileag","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"SAN","Farmec feminin","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"ELE","Femei... aflate în pelerinaj!","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"INEC","Eşec într-o cursă nautică","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"EXTRADARE","Act de predare-primire efectuat la vamă","/home/adi/workspace/rebus/careuri-definitii-2/js/dodii.js"
"DISCUTABIL","Întărit cu convingere","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"INTUNECIMI","Iscodite cu priviri pătrunzătoare","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"STABIL","Neglijat la efectuarea schimbărilor","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"APT","Un om evaluat cu iscusință","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"TEN","Protejat pe față","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"TEATRU","Domeniu de profunde prefaceri","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"ARAMA","Roșcată din fire","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"TAIA","A pătrunde în sala de operație","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"NB","O indicație urmată cu atenție (abr.)","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"ARIE","O măsură știută pe dinafară","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"CN","Tiv la cordon!","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"TECI","Cu armele încărcate","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"LINII","Indicații printre rânduri","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"ALEASA","Promovată cu hotărâre","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"ENE","Acționează în condiții de oboseală","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"TIR","Foc de tabără","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"URAGAN","Mare în furtună","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"ACCELERATI","Judecați la repezeală","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"DISTANTATA","Îndepărtată de societate","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"INTERBELIC","Un timp de pace","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"STANA","O femeie... în vârf de munte","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"CERC","Roată fără spițe","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"CUB","Mai mare decât pătratul","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"MAIA","Producătoare de iaurt","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"UNITAR","Integrat prin părți","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"SUL","Sucit și învârtit","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"TELE","Face o trimitere la distanță","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"ILARE","Replici la o operă bufă","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"AC","Piesă la insectar","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"ATEI","Oameni care lipsesc de la serviciu","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"AR","Zonă limitată... în parc!","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"BIATA","Femei cu multe lipsuri","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"NEGA","A uza de dreptul de veto","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"IMPRICINAT","Protagonistul unui rol... negativ","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"LITUANIENI","Apuseni la Marea Baltică","/home/adi/workspace/rebus/careuri-definitii-2/js/dual.js"
"BOLBOROSIT","Tentativă de om nepriceput","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"ONOARE","Bună de măritat","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"UTA","Refren interpretat în joacă","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"TECI","Prezenţe lungi la scena duelului","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"COMIC","Profesionist care îşi pune talentul la dispoziţie","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"ER","Poster la afişier!","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"TRECE","A acţiona contra statului","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"ZOB","Rezultat catastrofal la serviciu","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"ONEST","Adoptată de probă (masc.)","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"ARSITA","O agravare apărută din senin","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"AH","O undă de deznădejde","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"ASALT","Forţare în atac","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"NARA","Intrare într-un anturaj de narcomani","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"RANA","Probă de tir","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"AERAT","Proaspăt refăcut","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"SNUR","Coadă la electrocasnice","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"STA","A se face remarcat pe loc","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"ALEAN","Afecţiune cardiacă","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"ZIAR","Buletin de ştiri de interes general","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"BOTEZ","Act de identitate","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"ARCA","Epavă la muzeul marinei","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"ONEROASA","Faptă condamnabilă","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"LOC","Marcat în zonă","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"BRANSE","Clasa muncitoare (pl.)","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"BAIT","Un strat lăcuit","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"SLANA","Albie de porci","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"OR","Ore la teorie!","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"ROIT","Autoexilul reginei","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"UN","Vârful unghiului!","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"RECENT","Prezent la o nouă înfăţişare","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"AR","Arici în mărăciniş!","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"OCEANE","Intercontinental pentru navigatori (pl.)","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"SUMES","Tras de mânecă","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"ARSI","Ăştia şi-au scos pârleala","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"ITI","A se prezenta de ochii lumii","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"TARATA","O femeie neîmplinită","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"TACT","Dovadă de înţelepciune","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"HATAR","Chestie de gust","/home/adi/workspace/rebus/careuri-definitii-2/js/dublaje.js"
"INGRAMADIT","Adunat și strâns la masă","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"NERUSINARE","Urmă de măgar","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"STATIE","Situație cănd se întrerupe circulația","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"TEL","Obiectiv de urmărit","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"CANIN","Atacant deosebit de incisiv","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"SAPE","Lame de ras","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"ARDEIAT","Pregătit la iuțeală","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"AF","Plecare afară!","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"UMOR","Formă de desfacere la rece","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"MITRE","Schimb de coronae","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"NUMIRI","Puneri în funcțiune","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"RAR","Apare degajat la masă","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"ARA","A se pregăti la lotul național","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"INROBI","A ieși din sclavie","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"TINUT","Vin de regiune (sg.)","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"UNIC","Primul și ultimul","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"ETIC","Prezentat cu norma îndeplinită","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"AGALE","Rezultat slab în deplasare","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"INSCAUNATE","Lidere autoritare la regate","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"NETARMURIT","Volum dat la maxim","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"GRANDOMANI","Pretendenți la titluri nemeritate","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"RUTIERI","Oameni ajunși pe drumuri","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"UC","Un năuc la margine... de București!","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"ASINI","Pasageri cu mocănița","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"RIT","Parcurs finalizat la serviciu","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"MIE","M-am înscris pentru obținerea unor romane!","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"AMIN","Ultima parolă cunoscută","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"AN","Perioada transferurilor... din Franța și Spania!","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"STI","A evoca niște amintiri","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"RUG","Unul prins prin zmeuriș","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"DATA","Reper de-a lungul istoriei","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"TRONA","A intra în postul mare","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"IREPARABIL","Calificativ pentru un lucru prost făcut","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"TELEFERICE","Navete spațiale pe distanțe limitate","/home/adi/workspace/rebus/careuri-definitii-2/js/duet.js"
"CHELFANEALA","Atingerea corect(iv)ă, familiară bătăturilor noastre","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"IONI","Domnii (frecvent) numiți invers la noi","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"TREN","Un șir pe cale de (a) traversa","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"NR","Număr scurt pe centură!","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"POTCA","De ce e nevoie în situații... deocheate","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"ST","Un soț fără verighetă!","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"INFIRMITATE","Pierderea suportului conducerii (funcții, organe)","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"AED","Olimpic produs pe o liră","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"FEL","Tipul de director general","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"MEU","Indicator al posesiei după decapitarea zmeului","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"IAR","Repetent-adversativ, întoarce raiul pe dos","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"APA","Are aspectul unei picate din nori","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"TRANDAVIE","Companie inutilă a statului descalificată de putoroși","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"OU","Internat la Nouă!","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"CERTE","Ferme sigure, de necontestat","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"TT","Tot fără gaură!","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"CIOC","Ținutul gurii (mic) pentru (a)păsări","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"STEA","Indicator la gradul general","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"REUSITA","Înlocuitoare de succes","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"ANESTEZISTI","Cei care duc nesimțirea la perfecțiune","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"CINISM","Etalare sfidătoare la masa convenției","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"OCNA","Promite marea cu sarea","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"HORN","Iese-n față ca un coș","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"ETUI","Sistem de protecție mulat pe obiectul conținut","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"EN","Plin de jenă!","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"FAUR","Metalurgistul Cu... gir în februarie","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"ORE","Mijloc temporal de răcoreală!","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"LIPIE","O prost-crescută scoasă din pâine","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"ACCES","Modul dat drept trecere","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"ORDINE","Comandă multiplă pentru execuția în aranjare","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"UT","Proporția 2,3%!","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"ASTM","Defect de largă respirație","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"ADRESE","Mențiuni de localizare pentru expediții sigure","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"CIFRAT","Modul participiu al numerelor (ne)știute","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"IZ","Gust puțin din kaizer","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"ETATE","Durată să asume seni(l)n cronologia aniversară","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"VESTI","Aflați în formații inedite!!","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"AR","Suta (in)vestită la țară","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
"ALAI","Formație ce vine din urmă","/home/adi/workspace/rebus/careuri-definitii-2/js/dupa-idealuri.js"
